CMDLINE /home/shussain/miniconda3/bin/python3 timing.py 3
MEM 1.921875 1630172486.6774
MEM 15.343750 1630172486.7780
MEM 22.855469 1630172486.8784
MEM 29.480469 1630172486.9789
MEM 34.820312 1630172487.0794
MEM 39.476562 1630172487.1799
MEM 70.351562 1630172487.2803
MEM 296.113281 1630172487.3807
MEM 528.015625 1630172487.4812
MEM 765.097656 1630172487.5816
MEM 870.664062 1630172487.6820
MEM 891.238281 1630172487.7824
MEM 915.992188 1630172487.8828
MEM 959.542969 1630172487.9833
MEM 970.207031 1630172488.0836
MEM 979.972656 1630172488.1840
MEM 986.476562 1630172488.2844
MEM 991.628906 1630172488.3849
MEM 998.914062 1630172488.4854
MEM 1011.082031 1630172488.5860
MEM 1019.320312 1630172488.6864
MEM 1021.390625 1630172488.7868
MEM 1026.378906 1630172488.8873
MEM 1026.632812 1630172488.9877
MEM 1029.558594 1630172489.0881
MEM 1035.667969 1630172489.1888
MEM 1037.468750 1630172489.2893
MEM 1044.562500 1630172489.3898
MEM 1048.281250 1630172489.4902
MEM 1060.546875 1630172489.5907
MEM 1067.535156 1630172489.6913
MEM 1067.996094 1630172489.7918
MEM 1073.687500 1630172489.8923
MEM 1079.976562 1630172489.9928
MEM 1082.386719 1630172490.0932
MEM 1088.355469 1630172490.1937
MEM 1090.308594 1630172490.2942
MEM 1092.101562 1630172490.3946
MEM 1093.660156 1630172490.4951
MEM 1096.101562 1630172490.5956
MEM 1101.117188 1630172490.6961
MEM 1101.117188 1630172490.7968
MEM 1110.308594 1630172490.8973
MEM 1114.550781 1630172490.9978
MEM 1124.582031 1630172491.0983
MEM 1131.531250 1630172491.1988
MEM 1175.246094 1630172491.2994
MEM 1208.644531 1630172491.4000
MEM 1238.867188 1630172491.5005
MEM 1246.214844 1630172491.6010
MEM 1250.472656 1630172491.7015
MEM 1251.851562 1630172491.8022
MEM 1251.851562 1630172491.9028
MEM 1258.574219 1630172492.0034
MEM 1263.460938 1630172492.1038
MEM 1268.562500 1630172492.2044
MEM 1273.746094 1630172492.3048
MEM 1279.839844 1630172492.4053
MEM 1285.632812 1630172492.5058
MEM 1295.765625 1630172492.6063
MEM 1297.652344 1630172492.7069
MEM 1298.156250 1630172492.8075
MEM 1303.316406 1630172492.9080
MEM 1309.562500 1630172493.0085
MEM 1314.867188 1630172493.1090
MEM 1321.371094 1630172493.2095
MEM 1323.031250 1630172493.3099
MEM 1327.175781 1630172493.4104
MEM 1330.042969 1630172493.5109
MEM 1335.429688 1630172493.6115
MEM 1378.656250 1630172493.7120
MEM 1387.761719 1630172493.8125
MEM 1392.703125 1630172493.9131
MEM 1416.535156 1630172494.0137
MEM 1572.199219 1630172494.1142
MEM 1642.125000 1630172494.2148
MEM 1680.859375 1630172494.3154
MEM 1725.445312 1630172494.4160
MEM 1776.113281 1630172494.5166
MEM 1829.386719 1630172494.6172
MEM 1877.246094 1630172494.7179
MEM 1929.781250 1630172494.8185
MEM 1971.277344 1630172494.9191
MEM 2022.015625 1630172495.0197
MEM 2065.085938 1630172495.1203
MEM 2114.597656 1630172495.2209
MEM 2167.179688 1630172495.3215
MEM 2216.250000 1630172495.4222
MEM 2262.328125 1630172495.5228
MEM 2310.964844 1630172495.6234
MEM 2332.054688 1630172495.7240
MEM 2381.539062 1630172495.8246
MEM 2419.410156 1630172495.9252
MEM 2459.191406 1630172496.0258
MEM 2510.871094 1630172496.1264
MEM 2551.226562 1630172496.2270
MEM 2603.726562 1630172496.3276
MEM 2654.992188 1630172496.4283
MEM 2676.656250 1630172496.5289
MEM 2723.093750 1630172496.6295
MEM 2763.144531 1630172496.7301
MEM 2804.757812 1630172496.8307
MEM 2853.281250 1630172496.9313
MEM 2881.023438 1630172497.0320
MEM 2924.429688 1630172497.1326
MEM 2971.000000 1630172497.2332
MEM 3016.605469 1630172497.3338
MEM 3062.558594 1630172497.4344
MEM 3103.191406 1630172497.5350
MEM 3146.691406 1630172497.6357
MEM 3052.343750 1630172497.7362
MEM 3078.125000 1630172497.8368
MEM 3057.816406 1630172497.9374
MEM 3061.660156 1630172498.0378
MEM 3061.660156 1630172498.1382
MEM 3061.660156 1630172498.2386
MEM 3062.773438 1630172498.3391
MEM 3062.773438 1630172498.4395
MEM 3062.773438 1630172498.5399
MEM 3062.773438 1630172498.6403
MEM 3062.773438 1630172498.7407
MEM 3062.773438 1630172498.8411
MEM 3062.773438 1630172498.9415
MEM 3062.773438 1630172499.0420
MEM 3062.773438 1630172499.1424
MEM 3062.773438 1630172499.2428
MEM 3062.773438 1630172499.3432
MEM 3062.773438 1630172499.4436
MEM 3062.773438 1630172499.5440
MEM 3062.773438 1630172499.6444
MEM 3062.773438 1630172499.7448
MEM 3062.773438 1630172499.8452
MEM 3062.773438 1630172499.9457
MEM 3062.773438 1630172500.0461
MEM 3062.773438 1630172500.1465
MEM 3062.773438 1630172500.2469
MEM 3062.773438 1630172500.3473
MEM 3062.773438 1630172500.4476
