CMDLINE /home/shussain/miniconda3/bin/python3 timing.py 12
MEM 1.996094 1630180095.5354
MEM 15.171875 1630180095.6359
MEM 22.851562 1630180095.7364
MEM 29.414062 1630180095.8369
MEM 34.796875 1630180095.9374
MEM 39.496094 1630180096.0378
MEM 64.046875 1630180096.1382
MEM 236.089844 1630180096.2387
MEM 417.589844 1630180096.3391
MEM 600.835938 1630180096.4395
MEM 788.417969 1630180096.5400
MEM 866.519531 1630180096.6404
MEM 890.484375 1630180096.7408
MEM 915.527344 1630180096.8413
MEM 959.609375 1630180096.9417
MEM 971.257812 1630180097.0421
MEM 981.113281 1630180097.1425
MEM 987.800781 1630180097.2430
MEM 991.757812 1630180097.3436
MEM 1002.492188 1630180097.4441
MEM 1015.003906 1630180097.5447
MEM 1020.281250 1630180097.6451
MEM 1023.882812 1630180097.7455
MEM 1027.070312 1630180097.8459
MEM 1027.324219 1630180097.9463
MEM 1032.167969 1630180098.0468
MEM 1036.355469 1630180098.1474
MEM 1039.960938 1630180098.2479
MEM 1046.113281 1630180098.3485
MEM 1051.085938 1630180098.4489
MEM 1062.468750 1630180098.5494
MEM 1068.218750 1630180098.6500
MEM 1069.496094 1630180098.7506
MEM 1075.972656 1630180098.8511
MEM 1080.644531 1630180098.9515
MEM 1083.726562 1630180099.0520
MEM 1088.570312 1630180099.1525
MEM 1090.968750 1630180099.2529
MEM 1092.406250 1630180099.3533
MEM 1095.078125 1630180099.4538
MEM 1099.808594 1630180099.5543
MEM 1101.320312 1630180099.6549
MEM 1102.562500 1630180099.7555
MEM 1112.136719 1630180099.8560
MEM 1119.878906 1630180099.9565
MEM 1126.828125 1630180100.0570
MEM 1141.359375 1630180100.1575
MEM 1177.781250 1630180100.2581
MEM 1227.027344 1630180100.3587
MEM 1242.621094 1630180100.4592
MEM 1248.984375 1630180100.5597
MEM 1252.589844 1630180100.6603
MEM 1252.589844 1630180100.7609
MEM 1256.128906 1630180100.8615
MEM 1262.847656 1630180100.9620
MEM 1268.238281 1630180101.0625
MEM 1272.714844 1630180101.1630
MEM 1278.757812 1630180101.2635
MEM 1283.410156 1630180101.3640
MEM 1289.898438 1630180101.4645
MEM 1298.945312 1630180101.5650
MEM 1298.945312 1630180101.6656
MEM 1298.945312 1630180101.7662
MEM 1303.445312 1630180101.8667
MEM 1310.015625 1630180101.9672
MEM 1315.289062 1630180102.0677
MEM 1322.023438 1630180102.1682
MEM 1323.671875 1630180102.2687
MEM 1327.769531 1630180102.3691
MEM 1330.695312 1630180102.4696
MEM 1336.082031 1630180102.5702
MEM 1379.523438 1630180102.6707
MEM 1388.593750 1630180102.7712
MEM 1393.609375 1630180102.8719
MEM 1410.136719 1630180102.9726
MEM 1551.761719 1630180103.0734
MEM 1628.007812 1630180103.1741
MEM 1682.511719 1630180103.2745
MEM 1732.765625 1630180103.3749
MEM 1779.800781 1630180103.4754
MEM 1833.964844 1630180103.5759
MEM 1864.730469 1630180103.6763
MEM 1928.234375 1630180103.7768
MEM 1952.937500 1630180103.8772
MEM 2001.234375 1630180103.9777
MEM 2055.718750 1630180104.0781
MEM 2101.996094 1630180104.1785
MEM 2155.378906 1630180104.2790
MEM 2202.417969 1630180104.3794
MEM 2251.871094 1630180104.4798
MEM 2291.089844 1630180104.5803
MEM 2315.613281 1630180104.6807
MEM 2362.910156 1630180104.7811
MEM 2404.265625 1630180104.8816
MEM 2450.792969 1630180104.9820
MEM 2500.359375 1630180105.0824
MEM 2550.968750 1630180105.1830
MEM 2599.109375 1630180105.2835
MEM 2639.945312 1630180105.3840
MEM 2681.937500 1630180105.4845
MEM 2728.851562 1630180105.5850
MEM 2774.734375 1630180105.6854
MEM 2812.515625 1630180105.7859
MEM 2852.378906 1630180105.8863
MEM 2889.875000 1630180105.9867
MEM 2942.203125 1630180106.0872
MEM 2985.414062 1630180106.1876
MEM 3025.492188 1630180106.2880
MEM 3074.570312 1630180106.3884
MEM 3114.996094 1630180106.4889
MEM 3150.949219 1630180106.5893
MEM 3057.433594 1630180106.6897
MEM 3082.437500 1630180106.7902
MEM 3057.414062 1630180106.8906
