CMDLINE /home/shussain/miniconda3/bin/python3 timing.py 10
MEM 1.894531 1630178156.9466
MEM 15.359375 1630178157.0471
MEM 22.871094 1630178157.1476
MEM 29.503906 1630178157.2481
MEM 34.855469 1630178157.3486
MEM 39.507812 1630178157.4490
MEM 64.578125 1630178157.5495
MEM 238.894531 1630178157.6499
MEM 418.707031 1630178157.7503
MEM 601.894531 1630178157.8508
MEM 792.968750 1630178157.9512
MEM 870.648438 1630178158.0516
MEM 890.871094 1630178158.1520
MEM 915.851562 1630178158.2525
MEM 960.031250 1630178158.3529
MEM 971.621094 1630178158.4533
MEM 981.437500 1630178158.5537
MEM 988.222656 1630178158.6542
MEM 991.671875 1630178158.7548
MEM 1004.664062 1630178158.8553
MEM 1015.507812 1630178158.9558
MEM 1019.968750 1630178159.0563
MEM 1023.601562 1630178159.1567
MEM 1026.789062 1630178159.2572
MEM 1027.042969 1630178159.3576
MEM 1033.382812 1630178159.4581
MEM 1036.144531 1630178159.5587
MEM 1041.621094 1630178159.6592
MEM 1047.210938 1630178159.7597
MEM 1055.898438 1630178159.8602
MEM 1063.539062 1630178159.9607
MEM 1068.199219 1630178160.0613
MEM 1070.894531 1630178160.1619
MEM 1077.597656 1630178160.2624
MEM 1080.980469 1630178160.3628
MEM 1086.906250 1630178160.4633
MEM 1088.847656 1630178160.5639
MEM 1091.488281 1630178160.6643
MEM 1092.601562 1630178160.7648
MEM 1095.726562 1630178160.8652
MEM 1101.156250 1630178160.9657
MEM 1101.394531 1630178161.0663
MEM 1108.386719 1630178161.1669
MEM 1113.683594 1630178161.2674
MEM 1122.285156 1630178161.3679
MEM 1128.609375 1630178161.4684
MEM 1161.980469 1630178161.5690
MEM 1189.199219 1630178161.6696
MEM 1236.453125 1630178161.7701
MEM 1243.910156 1630178161.8706
MEM 1249.683594 1630178161.9711
MEM 1252.089844 1630178162.0718
MEM 1252.089844 1630178162.1724
MEM 1257.324219 1630178162.2730
MEM 1263.335938 1630178162.3734
MEM 1268.363281 1630178162.4739
MEM 1273.785156 1630178162.5744
MEM 1280.132812 1630178162.6749
MEM 1285.859375 1630178162.7755
MEM 1294.832031 1630178162.8760
MEM 1298.156250 1630178162.9766
MEM 1298.156250 1630178163.0772
MEM 1298.902344 1630178163.1778
MEM 1304.527344 1630178163.2783
MEM 1310.179688 1630178163.3788
MEM 1316.398438 1630178163.4792
