CMDLINE /home/shussain/miniconda3/bin/python3 timing.py 2
MEM 1.992188 1630171414.7747
MEM 15.226562 1630171414.8753
MEM 23.015625 1630171414.9758
MEM 29.367188 1630171415.0762
MEM 34.832031 1630171415.1767
MEM 39.339844 1630171415.2771
MEM 66.019531 1630171415.3775
MEM 241.437500 1630171415.4781
MEM 436.003906 1630171415.5786
MEM 622.683594 1630171415.6791
MEM 807.675781 1630171415.7795
MEM 870.636719 1630171415.8799
MEM 891.886719 1630171415.9803
MEM 917.250000 1630171416.0808
MEM 960.367188 1630171416.1812
MEM 971.789062 1630171416.2816
MEM 981.753906 1630171416.3819
MEM 988.582031 1630171416.4824
MEM 991.996094 1630171416.5830
MEM 1005.628906 1630171416.6835
MEM 1016.773438 1630171416.7841
MEM 1020.445312 1630171416.8845
MEM 1024.277344 1630171416.9849
MEM 1027.199219 1630171417.0853
MEM 1027.457031 1630171417.1857
MEM 1033.625000 1630171417.2862
MEM 1036.355469 1630171417.3868
MEM 1041.699219 1630171417.4874
MEM 1047.175781 1630171417.5879
MEM 1055.542969 1630171417.6884
MEM 1064.101562 1630171417.7889
MEM 1068.503906 1630171417.8895
MEM 1071.156250 1630171417.9900
MEM 1078.203125 1630171418.0905
MEM 1081.339844 1630171418.1910
MEM 1087.335938 1630171418.2914
MEM 1089.199219 1630171418.3920
MEM 1091.859375 1630171418.4924
MEM 1092.960938 1630171418.5928
MEM 1096.062500 1630171418.6933
MEM 1101.773438 1630171418.7938
MEM 1101.972656 1630171418.8944
MEM 1108.753906 1630171418.9949
MEM 1114.066406 1630171419.0954
MEM 1122.289062 1630171419.1959
MEM 1128.710938 1630171419.2964
MEM 1155.250000 1630171419.3970
MEM 1187.542969 1630171419.4976
MEM 1236.492188 1630171419.5981
MEM 1243.945312 1630171419.6986
MEM 1249.746094 1630171419.7991
MEM 1252.156250 1630171419.8998
MEM 1252.156250 1630171420.0004
MEM 1257.378906 1630171420.1010
MEM 1263.738281 1630171420.2014
MEM 1268.597656 1630171420.3019
MEM 1274.031250 1630171420.4024
MEM 1280.187500 1630171420.5029
MEM 1285.847656 1630171420.6033
MEM 1294.917969 1630171420.7039
MEM 1298.152344 1630171420.8045
MEM 1298.152344 1630171420.9051
MEM 1298.906250 1630171421.0056
MEM 1304.503906 1630171421.1061
MEM 1310.125000 1630171421.2066
MEM 1316.332031 1630171421.3071
MEM 1321.960938 1630171421.4076
MEM 1323.652344 1630171421.5081
MEM 1328.812500 1630171421.6086
MEM 1331.160156 1630171421.7091
MEM 1335.636719 1630171421.8097
MEM 1382.550781 1630171421.9102
MEM 1390.398438 1630171422.0107
MEM 1393.144531 1630171422.1113
MEM 1472.925781 1630171422.2119
MEM 1576.000000 1630171422.3125
MEM 1653.917969 1630171422.4130
MEM 1691.343750 1630171422.5136
MEM 1746.960938 1630171422.6142
MEM 1781.242188 1630171422.7148
MEM 1842.671875 1630171422.8154
MEM 1881.335938 1630171422.9160
MEM 1933.085938 1630171423.0166
MEM 1981.769531 1630171423.1172
MEM 2027.156250 1630171423.2178
MEM 2071.945312 1630171423.3184
MEM 2118.234375 1630171423.4190
MEM 2163.718750 1630171423.5196
MEM 2210.089844 1630171423.6202
MEM 2259.191406 1630171423.7207
MEM 2301.800781 1630171423.8213
MEM 2352.707031 1630171423.9220
MEM 2397.382812 1630171424.0226
MEM 2445.265625 1630171424.1232
MEM 2503.199219 1630171424.2238
MEM 2537.972656 1630171424.3244
MEM 2590.714844 1630171424.4250
MEM 2637.597656 1630171424.5256
MEM 2662.667969 1630171424.6262
MEM 2719.898438 1630171424.7268
MEM 2764.988281 1630171424.8274
MEM 2789.531250 1630171424.9281
MEM 2828.558594 1630171425.0287
MEM 2877.945312 1630171425.1293
MEM 2914.488281 1630171425.2299
