CMDLINE /home/shussain/miniconda3/bin/python3 timing.py 5
MEM 1.949219 1630174646.5408
MEM 15.414062 1630174646.6413
MEM 22.855469 1630174646.7418
MEM 29.484375 1630174646.8423
MEM 34.867188 1630174646.9428
MEM 39.531250 1630174647.0432
MEM 64.511719 1630174647.1436
MEM 237.093750 1630174647.2440
MEM 421.242188 1630174647.3445
MEM 610.511719 1630174647.4450
MEM 794.660156 1630174647.5455
MEM 866.621094 1630174647.6459
MEM 891.210938 1630174647.7463
MEM 915.265625 1630174647.8467
MEM 959.238281 1630174647.9472
MEM 971.535156 1630174648.0476
MEM 981.640625 1630174648.1479
MEM 988.371094 1630174648.2484
MEM 992.367188 1630174648.3490
MEM 1003.800781 1630174648.4496
MEM 1016.085938 1630174648.5501
MEM 1020.843750 1630174648.6505
MEM 1024.398438 1630174648.7509
MEM 1027.585938 1630174648.8514
MEM 1027.839844 1630174648.9518
MEM 1033.957031 1630174649.0523
MEM 1036.707031 1630174649.1529
MEM 1042.125000 1630174649.2534
MEM 1047.476562 1630174649.3539
MEM 1056.042969 1630174649.4544
MEM 1064.148438 1630174649.5549
MEM 1068.726562 1630174649.6555
MEM 1070.871094 1630174649.7561
MEM 1078.218750 1630174649.8566
MEM 1081.292969 1630174649.9571
MEM 1087.550781 1630174650.0576
MEM 1089.445312 1630174650.1581
MEM 1092.066406 1630174650.2586
MEM 1093.195312 1630174650.3590
MEM 1096.285156 1630174650.4594
MEM 1101.585938 1630174650.5600
MEM 1102.152344 1630174650.6606
MEM 1108.117188 1630174650.7611
MEM 1114.175781 1630174650.8616
MEM 1122.339844 1630174650.9621
MEM 1128.613281 1630174651.0626
MEM 1150.378906 1630174651.1631
MEM 1185.597656 1630174651.2638
MEM 1237.296875 1630174651.3643
MEM 1244.429688 1630174651.4648
MEM 1250.558594 1630174651.5652
MEM 1252.964844 1630174651.6659
MEM 1252.964844 1630174651.7665
MEM 1258.242188 1630174651.8671
MEM 1264.664062 1630174651.9675
MEM 1269.386719 1630174652.0680
MEM 1274.960938 1630174652.1685
MEM 1281.132812 1630174652.2690
MEM 1286.937500 1630174652.3695
MEM 1296.039062 1630174652.4700
MEM 1299.285156 1630174652.5706
MEM 1299.285156 1630174652.6712
MEM 1299.929688 1630174652.7718
MEM 1305.882812 1630174652.8722
MEM 1311.289062 1630174652.9727
MEM 1317.429688 1630174653.0732
MEM 1322.953125 1630174653.1737
MEM 1324.886719 1630174653.2742
MEM 1330.140625 1630174653.3747
MEM 1333.703125 1630174653.4751
MEM 1338.773438 1630174653.5757
MEM 1394.671875 1630174653.6762
MEM 1422.722656 1630174653.7767
MEM 1567.316406 1630174653.8773
MEM 1631.128906 1630174653.9779
MEM 1679.824219 1630174654.0784
MEM 1744.781250 1630174654.1790
MEM 1765.777344 1630174654.2796
MEM 1826.746094 1630174654.3802
MEM 1866.468750 1630174654.4808
MEM 1916.695312 1630174654.5813
MEM 1958.781250 1630174654.6820
MEM 2011.980469 1630174654.7826
MEM 2041.996094 1630174654.8831
MEM 2088.664062 1630174654.9838
MEM 2134.824219 1630174655.0844
MEM 2189.863281 1630174655.1850
MEM 2231.031250 1630174655.2856
MEM 2271.257812 1630174655.3862
MEM 2320.609375 1630174655.4868
MEM 2368.210938 1630174655.5874
MEM 2413.726562 1630174655.6880
MEM 2463.132812 1630174655.7886
MEM 2504.699219 1630174655.8892
MEM 2557.785156 1630174655.9898
